Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Posture
2023-10-02 01:27:54,0.0043,-0.9696,0.2683,0.79,-2.08,0.31,-2.39,53.32,41.22,side
2023-10-02 01:27:54,0.0055,-0.9691,0.269,0.79,-2.08,0.12,-2.59,54.32,42.16,side
2023-10-02 01:27:54,0.0043,-0.9688,0.2673,0.98,-1.95,0.18,-2.69,54.02,41.58,side
2023-10-02 01:27:54,0.0034,-0.9688,0.2687,0.85,-1.95,0.18,-2.66,53.37,41.64,side
2023-10-02 01:27:54,0.0046,-0.9701,0.2676,0.85,-1.89,0.18,-2.45,53.74,42.58,side
2023-10-02 01:27:54,0.0043,-0.9686,0.2687,0.85,-1.95,0.18,-2.97,54.96,40.61,side
2023-10-02 01:27:54,0.0034,-0.9686,0.2684,0.98,-2.01,0.12,-2.26,53.92,41.58,side
2023-10-02 01:27:54,0.0039,-0.9691,0.2693,0.85,-1.89,0.12,-2.56,53.32,42.07,side
2023-10-02 01:27:54,0.0059,-0.9684,0.2681,1.04,-2.01,0.06,-2.84,53.71,42.3,side
2023-10-02 01:27:55,0.0038,-0.9691,0.2677,0.92,-1.83,0.12,-3.37,53.85,42.55,side
2023-10-02 01:27:55,0.0037,-0.9689,0.2693,1.16,-2.08,0.12,-2.77,53.39,42.41,side
2023-10-02 01:27:55,0.0049,-0.9691,0.2698,1.16,-2.08,0.06,-3.27,54.25,42.65,side
2023-10-02 01:27:55,0.0088,-0.9713,0.261,1.1,-1.83,0.06,-2.83,54.24,42.02,side
2023-10-02 01:27:55,0.0022,-0.9705,0.2626,0.98,-2.08,0.18,-2.91,53.39,41.56,side
2023-10-02 01:27:55,0.0089,-0.9659,0.2722,0.92,-1.95,0.24,-2.71,53.23,41.39,side
2023-10-02 01:27:55,0.0037,-0.9702,0.2631,0.92,-2.14,0.06,-3.17,54.82,42.31,side
2023-10-02 01:27:55,0.005,-0.9677,0.2727,0.98,-2.01,0.24,-2.98,53.88,42.09,side
2023-10-02 01:27:55,0.0051,-0.97,0.2662,0.98,-1.89,0.12,-2.17,53.21,42.29,side
2023-10-02 01:27:56,0.0044,-0.9688,0.2695,1.04,-2.01,0.12,-2.34,53.69,41.89,side
2023-10-02 01:27:56,0.0026,-0.9705,0.2692,1.1,-1.95,0.12,-2.6,53.89,42.41,side
2023-10-02 01:27:56,0.0095,-0.9683,0.2654,1.1,-1.95,0.12,-2.37,53.21,42.58,side
2023-10-02 01:27:56,0.0016,-0.9697,0.2698,0.98,-2.08,0.18,-3.75,54.03,42.32,side
2023-10-02 01:27:56,0.0089,-0.9683,0.2662,1.04,-2.08,0.12,-3.54,54.5,42.69,side
2023-10-02 01:27:56,-0.0001,-0.9652,0.2664,0.92,-2.2,0.31,-3.25,53.75,41.72,side
2023-10-02 01:27:56,0.0073,-0.9629,0.2731,1.04,-2.2,0.18,-2.65,54.27,41.14,side
2023-10-02 01:27:56,0.0042,-0.9702,0.2634,0.92,-2.26,0.18,-3.05,54.63,42.14,side
2023-10-02 01:27:56,0.0032,-0.9696,0.2704,0.85,-2.08,0.06,-3.15,54.25,42.75,side
2023-10-02 01:27:57,0.004,-0.97,0.267,0.92,-2.2,0.06,-2.82,53.12,42.86,side
